Id,Label,type,date,season,formats,medium,location,coverage,logo,teamsize,NodeType
asia-pacific-championship-2001,Asia Pacific Championship 2001,Asia Pacific Championship,"June 22-24, 2001",,Standard;Booster Draft,Tabletop,"Kuala Lumpur, Malaysia",https://magic.wizards.com/en/events/coverage/apc01,,1,Event
nationals-czech-republic-2001,Nationals Czech Republic 2001,Nationals - Czech Republic,"June 9-10, 2001",,Standard;Rochester Draft,Tabletop,"Prague, Czech Republic",,,1,Event
junior-super-series-2001,Junior Super Series 2001,Junior Super Series,"June 2-3, 2001",,Standard,Tabletop,"Orlando, Florida, United States",https://magic.wizards.com/en/events/coverage/jsss01,,1,Event
nationals-italy-2001,Nationals Italy 2001,Nationals - Italy,"June 2-3, 2001",,Standard;? Draft,Tabletop,"Verona, Italy",,,1,Event
nationals-japan-2001,Nationals Japan 2001,Nationals - Japan,"June 2-3, 2001",,Standard;Rochester Draft,Tabletop,"Tokyo, Japan",https://web.archive.org/web/20010605180944/http://www.wizards.com/sideboard/article.asp?x=JPNAT01/welcome,,1,Event
nationals-netherlands-2001,Nationals Netherlands 2001,Nationals - Netherlands,"June 2-3, 2001",,Standard;? Draft,Tabletop,"Utrecht, Netherlands",,,1,Event
nationals-portugal-2001,Nationals Portugal 2001,Nationals - Portugal,"June 2-3, 2001",,Standard;? Draft,Tabletop,"Lisbon, Portugal",https://web.archive.org/web/20010812100631/http://www.wizards.com/sideboard/article.asp?x=sb20010605b,,1,Event
nationals-united-states-2001,Nationals United States 2001,Nationals - United States,"June 1-3, 2001",,Standard;Rochester Draft,Tabletop,"Orlando, Florida, United States",https://magic.wizards.com/en/events/coverage/usnat01,,1,Event
grand-prix-turin-2001,Grand Prix Turin 2001,Grand Prix,"May 26-27, 2001",,Team Sealed;Team Rochester Draft,Tabletop,"Turin, Italy",https://magic.wizards.com/en/events/coverage/gptur01,,3,Event
nationals-england-2001,Nationals England 2001,Nationals - United Kingdom,"May 26-28, 2001",,Standard;? Draft,Tabletop,United Kingdom,,,1,Event
nationals-finland-2001,Nationals Finland 2001,Nationals - Finland,"May 26-27, 2001",,unknown,Tabletop,"Espoo, Finland",,,1,Event
nationals-russia-2001,Nationals Russia 2001,Nationals - Russia,"May 26-27, 2001",,Standard;? Draft,Tabletop,"Moscow, Russia",,,1,Event
nationals-germany-2001,Nationals Germany 2001,Nationals - Germany,"May 25-27, 2001",,Standard;Rochester Draft,Tabletop,"Würzburg, Germany",https://magic.wizards.com/en/events/coverage/denat01,,1,Event
nationals-sweden-2001,Nationals Sweden 2001,Nationals - Sweden,"May 25-26, 2001",,Standard;Rochester Draft,Tabletop,"Linkoping, Sweden",https://web.archive.org/web/20010629083126/http://www.wizards.com/sideboard/article.asp?x=sb20010608a,,1,Event
nationals-hungary-2001,Nationals Hungary 2001,Nationals - Hungary,"May 20, 2001",,Standard;? Draft,Tabletop,"Budapest, Hungary",,,1,Event
nationals-argentina-2001,Nationals Argentina 2001,Nationals - Argentina,"May 19-20, 2001",,Standard;Rochester Draft,Tabletop,"Buenos Aires, Argentina",https://web.archive.org/web/20010622111444/http://www.themagictutor.com/torneos/Nacional_Argentino_2001/nacional_argentino_2001.html,,1,Event
nationals-belgium-2001,Nationals Belgium 2001,Nationals - Belgium,"May 19-20, 2001",,Standard;Rochester Draft,Tabletop,"Brussels, Belgium",,,1,Event
nationals-estonia-2001,Nationals Estonia 2001,Nationals - Estonia,"May 19-20, 2001",,Standard;? Draft,Tabletop,"Tartu, Estonia",https://web.archive.org/web/20011206001353/http://www.wizards.com/sideboard/article.asp?x=sb20010620a,,1,Event
nationals-hong-kong-2001,Nationals Hong Kong and Macao 2001,Nationals - Hong Kong,"May 19-20, 2001",,Standard;Rochester Draft,Tabletop,"Kowloon, Hong Kong",,,1,Event
nationals-philippines-2001,Nationals Philippines 2001,Nationals - Philippines,"May 19-20, 2001",,Standard;Rochester Draft,Tabletop,"Quezon City, Philippines",https://web.archive.org/web/20010605231241/http://www.wizards.com/sideboard/article.asp?x=sb20010530a,,1,Event
nationals-poland-2001,Nationals Poland 2001,Nationals - Poland,"May 19-20, 2001",,Standard;? Draft,Tabletop,"Warsaw, Poland",,,1,Event
nationals-scotland-2001,Nationals Scotland 2001,Nationals - United Kingdom,"May 19-20, 2001",,Standard;? Draft,Tabletop,United Kingdom,,,1,Event
nationals-spain-2001,Nationals Spain 2001,Nationals - Spain,"May 19-20, 2001",,Standard;? Draft,Tabletop,Spain,,,1,Event
nationals-ukraine-2001,Nationals Ukraine 2001,Nationals - Ukraine,"May 19-20, 2001",,Standard;? Draft,Tabletop,"Kiev, Ukraine",,,1,Event
grand-prix-yokohama-2001,Grand Prix Yokohama 2001,Grand Prix,"May 12-13, 2001",,Team Sealed;Team Rochester Draft,Tabletop,"Yokohama, Japan",https://magic.wizards.com/en/events/coverage/gpyok01,,3,Event
nationals-austria-2001,Nationals Austria 2001,Nationals - Austria,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Salzburg, Austria",,,1,Event
nationals-denmark-2001,Nationals Denmark 2001,Nationals - Denmark,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Aarhus, Denmark",https://www.danskmagic.com/artiklar/index.php?ID=679&user=27433,,1,Event
nationals-france-2001,Nationals France 2001,Nationals - France,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Avignon, France",https://magic.wizards.com/en/events/coverage/frenc01,,1,Event
nationals-greece-2001,Nationals Greece 2001,Nationals - Greece,"May 12-13, 2001",,unknown,Tabletop,Greece,,,1,Event
nationals-new-zealand-2001,Nationals New Zealand 2001,Nationals - New Zealand,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Auckland, New Zealand",https://web.archive.org/web/20010521071726/http://www.saltydog.co.nz/2001Nationals/index.html,,1,Event
nationals-norway-2001,Nationals Norway 2001,Nationals - Norway,"May 12-13, 2001",,Standard;? Draft,Tabletop,"Oslo, Norway",,,1,Event
nationals-romania-2001,Nationals Romania 2001,Nationals - Romania,"May 12-13, 2001",,Standard;? Draft,Tabletop,"Bucharest, Romania",,,1,Event
nationals-slovakia-2001,Nationals Slovakia 2001,Nationals - Slovakia,"May 12-13, 2001",,unknown,Tabletop,"Bratislava, Slovakia",,,1,Event
nationals-taiwan-2001,Nationals Taiwan 2001,Nationals - Taiwan,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Taipei, Taiwan",,,1,Event
nationals-uruguay-2001,Nationals Uruguay 2001,Nationals - Uruguay,"May 12-13, 2001",,Standard;? Draft,Tabletop,"Montevideo, Uruguay",,,1,Event
nationals-venezuela-2001,Nationals Venezuela 2001,Nationals - Venezuela,"May 12-13, 2001",,Standard;Rochester Draft,Tabletop,"Valencia, Venezuela",https://web.archive.org/web/20020213131956/http://www.magicvenezuela.com/nacional.html,,1,Event
nationals-wales-2001,Nationals Wales 2001,Nationals - United Kingdom,"May 12-13, 2001",,Standard;? Draft,Tabletop,United Kingdom,,,1,Event
nationals-yugoslavia-2001,Nationals Yugoslavia 2001,Nationals - Serbia,"May 12-13, 2001",,Standard;? Draft,Tabletop,Serbia,,,1,Event
nationals-indonesia-2001,Nationals Indonesia 2001,Nationals - Indonesia,"May 6-7, 2001",,Standard;? Draft,Tabletop,"Jakarta, Indonesia",,,1,Event
nationals-peru-2001,Nationals Peru 2001,Nationals - Peru,"May 6, 2001",,Standard;Rochester Draft,Tabletop,Peru,,,1,Event
nationals-south-korea-2001,Nationals South Korea 2001,Nationals - South Korea,"May 5-6, 2001",,Standard;? Draft,Tabletop,"Seoul, South Korea",https://web.archive.org/web/20010522160120/http://www.wizards.com/sideboard/article.asp?x=sb20010509a,,1,Event
pro-tour-barcelona-2001,Pro Tour Barcelona,Pro Tour,"May 4-6, 2001",,Draft,Tabletop,"Barcelona, Spain",https://web.archive.org/web/20020606105455/http://www.wizards.com/sideboard/event.asp?event=PTBAR01,,1,Event
masters-barcelona-2001,Masters Barcelona,Masters,"May 3-6, 2001",,Block Constructed,Tabletop,"Barcelona, Spain",https://magic.wizards.com/en/events/coverage/mastersbar01,,1,Event
nationals-united-arab-emirates-2001,Nationals United Arab Emirates 2001,Nationals - United Arab Emirates,"May 3-4, 2001",,Standard;? Draft,Tabletop,"Dubai, United Arab Emirates",,,1,Event
nationals-australia-2001,Nationals Australia 2001,Nationals - Australia,"April 28-29, 2001",,Standard;Rochester Draft,Tabletop,"Canberra, Australia",https://magic.wizards.com/en/events/coverage/ausnc01,,1,Event
nationals-iceland-2001,Nationals Iceland 2001,Nationals - Iceland,"April 28-29, 2001",,Standard;? Draft,Tabletop,"Reykjavik, Iceland",,,1,Event
nationals-ireland-2001,Nationals Ireland and Northern Ireland 2001,Nationals - Ireland,"April 28-29, 2001",,Standard;Rochester Draft,Tabletop,Ireland,https://web.archive.org/web/20011217185353/http://www.wizards.com/sideboard/article.asp?x=sb20010515a,,1,Event
nationals-thailand-2001,Nationals Thailand 2001,Nationals - Thailand,"April 28-29, 2001",,Standard;Rochester Draft,Tabletop,"Bangkok, Thailand",,,1,Event
nationals-chile-2001,Nationals Chile 2001,Nationals - Chile,"April 27-29, 2001",,Standard;Rochester Draft,Tabletop,"Santiago de Chile, Chile",,,1,Event
grand-prix-moscow-2001,Grand Prix Moscow 2001,Grand Prix,"April 21-22, 2001",,Block Constructed,Tabletop,"Moscow, Russia",https://magic.wizards.com/en/events/coverage/gpmos01,,1,Event
nationals-brazil-2001,Nationals Brazil 2001,Nationals - Brazil,"April 21-22, 2001",,Standard;Rochester Draft,Tabletop,"Sao Paulo, Brazil",https://web.archive.org/web/20010501042347/http://www.devir.com.br/magic/nacional/index.htm,,1,Event
nationals-malaysia-2001,Nationals Malaysia 2001,Nationals - Malaysia,"April 21-22, 2001",,Standard;? Draft,Tabletop,"Kuala Lumpur, Malaysia",https://web.archive.org/web/20010619170130/http://www.wizards.com/sideboard/article.asp?x=sb20010524a,,1,Event
nationals-singapore-2001,Nationals Singapore 2001,Nationals - Singapore,"April 13-15, 2001",,Standard;Rochester Draft,Tabletop,"Singapore, Singapore",https://web.archive.org/web/20010619162412/http://www.wizards.com/sideboard/article.asp?x=sb20010418c,,1,Event
nationals-israel-2001,Nationals Israel 2001,Nationals - Israel,"April 9, 2001",,Standard;? Draft,Tabletop,"Tel Aviv, Israel",,,1,Event
nationals-mexico-2001,Nationals Mexico 2001,Nationals - Mexico,"April 7-8, 2001",,Standard;Rochester Draft,Tabletop,"Mexico City, Mexico",https://web.archive.org/web/20020302011728/http://www.wizards.com/sideboard/article.asp?x=sb20010411a,,1,Event
grand-prix-detroit-2001,Grand Prix Detroit 2001,Grand Prix,"March 31-April 1, 2001",,Sealed Deck;Booster Draft,Tabletop,"Detroit, Michigan, United States",https://magic.wizards.com/en/events/coverage/gpdet01,,1,Event
grand-prix-gothenburg-2001,Grand Prix Gothenburg 2001,Grand Prix,"March 24-25, 2001",,Sealed Deck;Booster Draft,Tabletop,"Gothenburg, Sweden",https://magic.wizards.com/en/events/coverage/gpgot01,,1,Event
pro-tour-tokyo-2001,Pro Tour Tokyo,Pro Tour,"March 16-18, 2001",,Block Constructed,Tabletop,"Tokyo, Japan",https://web.archive.org/web/20021015214256/http://www.wizards.com/sideboard/event.asp?event=PTTOK01,,1,Event
masters-tokyo-2001,Masters Tokyo,Masters,"March 15-18, 2001",,Team Rochester Draft,Tabletop,"Tokyo, Japan",https://magic.wizards.com/en/events/coverage/masterstok01,,3,Event
grand-prix-prague-2001,Grand Prix Prague 2001,Grand Prix,"March 10-11, 2001",,Sealed Deck;Booster Draft,Tabletop,"Prague, Czech Republic",https://magic.wizards.com/en/events/coverage/gppra01,,1,Event
grand-prix-rio-de-janeiro-2001,Grand Prix Rio de Janeiro 2001,Grand Prix,"March 10-11, 2001",,Sealed Deck;Booster Draft,Tabletop,"Rio de Janeiro, Brazil",https://magic.wizards.com/en/events/coverage/gprio01,,1,Event
grand-prix-boston-2001,Grand Prix Boston 2001,Grand Prix,"February 24-25, 2001",,Sealed Deck;Booster Draft,Tabletop,"Boston, Massachusetts, United States",https://magic.wizards.com/en/events/coverage/gpneo01,,1,Event
grand-prix-cologne-2001,Grand Prix Cologne 2001,Grand Prix,"February 24-25, 2001",,Sealed Deck;Booster Draft,Tabletop,"Cologne, Germany",https://magic.wizards.com/en/events/coverage/gpclg01,,1,Event
grand-prix-kaohsiung-2001,Grand Prix Kaohsiung 2001,Grand Prix,"February 10-11, 2001",,Sealed Deck;Booster Draft,Tabletop,"Kaohsiung, Chinese Taipei",https://magic.wizards.com/en/events/coverage/gpkao01,,1,Event
grand-prix-valencia-2001,Grand Prix Valencia 2001,Grand Prix,"February 10-11, 2001",,Sealed Deck;Booster Draft,Tabletop,"Valencia, Spain",https://magic.wizards.com/en/events/coverage/gpval01,,1,Event
pro-tour-los-angeles-2001,Pro Tour Los Angeles,Pro Tour,"February 2-4, 2001",,Rochester Draft,Tabletop,"Los Angeles, California, United States",https://web.archive.org/web/20020808153817/http://www.wizards.com/sideboard/event.asp?event=PTLA01,,1,Event
grand-prix-hiroshima-2001,Grand Prix Hiroshima 2001,Grand Prix,"January 27-28, 2001",,Sealed Deck;Booster Draft,Tabletop,"Hiroshima, Japan",https://magic.wizards.com/en/events/coverage/gphiro01,,1,Event
grand-prix-amsterdam-2001,Grand Prix Amsterdam 2001,Grand Prix,"January 13-14, 2001",,Sealed Deck;Booster Draft,Tabletop,"Amsterdam, Netherlands",https://magic.wizards.com/en/events/coverage/gpams01,,1,Event
grand-prix-new-orleans-2001,Grand Prix New Orleans 2001,Grand Prix,"January 6-7, 2001",,Sealed Deck;Booster Draft,Tabletop,"New Orleans, Louisiana, United States",https://magic.wizards.com/en/events/coverage/gpneo01,,1,Event
nationals-croatia-2001,Nationals Croatia 2001 (annulled),Nationals - Croatia,"January 1-August 31, 2001",,Standard;? Draft,Tabletop,"Zagreb, Croatia",https://web.archive.org/web/20010212021509/http://www.wizards.com/International/europe/nationals00.results.croa.asp,,1,Event
nationals-turkey-2001,Nationals Turkey 2001,Nationals - Turkey,"January 1-August 31, 2001",,Standard;? Draft,Tabletop,Turkey,,,1,Event
grand-prix-singapore-2000,Grand Prix Singapore 2000,Grand Prix,"December 9-10, 2000",,Extended,Tabletop,"Singapore, Singapore",http://web.archive.org/web/20010407061951/http://www.wizards.com/sideboard/event.asp?event=GPSING00,,1,Event
masters-chicago-2000,Masters Chicago 2000,Masters,"December 1-3, 2000",,Draft,Tabletop,"Chicago, Illinois, United States",http://magic.wizards.com/en/events/coverage/2000-chicago-masters-coverage,,1,Event
pro-tour-chicago-2000,Pro Tour Chicago,Pro Tour,"December 1-3, 2000",,Standard,Tabletop,"Chicago, Illinois, United States",https://web.archive.org/web/20020810210728/http://www.wizards.com/sideboard/event.asp?event=PTCHI00,,1,Event
grand-prix-buenos-aires-2000,Grand Prix Buenos Aires 2000,Grand Prix,"November 25-26, 2000",,Extended,Tabletop,"Buenos Aires, Argentina",http://web.archive.org/web/20010605124913/http://www.wizards.com/sideboard/event.asp?event=GPBA00,,1,Event
grand-prix-florence-2000,Grand Prix Florence 2000,Grand Prix,"November 25-26, 2000",,Extended,Tabletop,"Florence, Italy",https://magic.wizards.com/en/events/coverage/gpflo00,,1,Event
grand-prix-sydney-2000,Grand Prix Sydney 2000,Grand Prix,"November 18-19, 2000",,Extended,Tabletop,"Sydney, Australia",https://magic.wizards.com/en/events/coverage/gpsyd00,,1,Event
invitational-sydney-2000,Magic Invitational 2000,Invitational,"November 16-19, 2000",,Vintage;Bring your own block;Auction of champions;Duplicate Sealed;Solomon Draft,Tabletop,"Sydney, Australia",http://magic.wizards.com/en/events/coverage/2000-magic-invitational-coverage,,1,Event
grand-prix-kyoto-2000,Grand Prix Kyoto 2000,Grand Prix,"November 11-12, 2000",,Extended,Tabletop,"Kyoto, Japan",https://magic.wizards.com/en/events/coverage/gpkyo00,,1,Event
grand-prix-phoenix-2000,Grand Prix Phoenix 2000,Grand Prix,"November 11-12, 2000",,Extended,Tabletop,"Phoenix, Arizona, United States",https://magic.wizards.com/en/events/coverage/gpphx00,,1,Event
grand-prix-dallas-2000,Grand Prix Dallas 2000,Grand Prix,"October 28-29, 2000",,Block Constructed,Tabletop,"Dallas, Texas, United States",https://magic.wizards.com/en/events/coverage/gpdal00,,1,Event
grand-prix-helsinki-2000,Grand Prix Helsinki 2000,Grand Prix,"October 28-29, 2000",,Sealed Deck;Rochester Draft,Tabletop,"Helsinki, Finland",https://magic.wizards.com/en/events/coverage/gpman00,,1,Event
grand-prix-manchester-2000,Grand Prix Manchester 2000,Grand Prix,"October 7-8, 2000",,Sealed Deck;Rochester Draft,Tabletop,"Manchester, United Kingdom",https://magic.wizards.com/en/events/coverage/gpman00,,1,Event
pro-tour-new-york--team--2000,Pro Tour New York (Team),Pro Tour,"September 29-October 1, 2000",,Team Sealed;Team Draft,Tabletop,"New York, New York, United States",https://web.archive.org/web/20010619204219/http://www.wizards.com/sideboard/article.asp?x=PTNY0001/welcome,,3,Event
masters-new-york-2000,Masters New York,Masters,"September 28-October 1, 2000",,Extended,Tabletop,"New York City, New York, United States",http://magic.wizards.com/en/events/coverage/masters-series-coverage-new-york-2000,,1,Event
grand-prix-porto-2000,Grand Prix Porto 2000,Grand Prix,"September 23-24, 2000",,Sealed Deck;Rochester Draft,Tabletop,"Porto, Portugal",https://magic.wizards.com/en/events/coverage/gpporto00,,1,Event
grand-prix-sapporo-2000,Grand Prix Sapporo 2000,Grand Prix,"September 23-24, 2000",,Sealed Deck;Rochester Draft,Tabletop,"Sapporo, Japan",https://magic.wizards.com/en/events/coverage/gpsap00,,1,Event
world-championships-2000,2000 World Championships,Pro Tour,"August 2-6, 2000",,Draft;Block Constructed;Standard,Tabletop,"Brussels, Belgium",https://web.archive.org/web/20000815060828/http://www.wizards.com/sideboard/worlds2000/,,1,Event
world-championships-teams-2000,2000 World Championships - Team Competition,World Championships,"August 2-6, 2000",,Standard,Tabletop,"Brussels, Belgium",http://www.wizards.com/sideboard/worlds2000/,,4,Event
european-championship-2000,European Championship 2000,European Championship,"July 14-16, 2000",,Standard;Booster Draft,Tabletop,"Paris, France",https://magic.wizards.com/en/events/coverage/euro00,,1,Event
amateur-championship-2000,Amateur Championship 2000,Amateur Championship,"July 13-16, 2000",,Standard,Tabletop,"Columbus, Ohio, United States",https://magic.wizards.com/en/events/coverage/amchamp00,,1,Event
asia-pacific-championship-2000,Asia Pacific Championship 2000,Asia Pacific Championship,"July 7-9, 2000",,Standard;Booster Draft,Tabletop,"Kowloon, Hong Kong",https://magic.wizards.com/en/events/coverage/apac00,,1,Event
nationals-belgium-2000,Nationals Belgium and Luxembourg 2000,Nationals - Belgium,"July 1-2, 2000",,unknown,Tabletop,"Brussels, Belgium",,,1,Event
nationals-croatia-2000,Nationals Croatia 2000,Nationals - Croatia,"July 1-2, 2000",,unknown,Tabletop,"Zagreb, Croatia",https://web.archive.org/web/20010212021509/http://www.wizards.com/International/europe/nationals00.results.croa.asp,,1,Event
nationals-slovakia-2000,Nationals Slovakia 2000,Nationals - Slovakia,"July 1-2, 2000",,unknown,Tabletop,"Bratislava, Slovakia",https://web.archive.org/web/20010215154000/http://www.wizards.com/international/europe/nationals00.results.slk.asp,,1,Event
nationals-spain-2000,Nationals Spain 2000,Nationals - Spain,"July 1-2, 2000",,unknown,Tabletop,"Barcelona, Spain",https://web.archive.org/web/20010212020608/http://www.wizards.com/International/europe/nationals00.results.sp.asp,,1,Event
nationals-canada-2000,Nationals Canada 2000,Nationals - Canada,"June 30-July 2, 2000",,Standard;Booster Draft,Tabletop,"Vancouver, Canada",https://magic.wizards.com/events/coverage/cannat00,,1,Event
nationals-israel-2000,Nationals Israel 2000,Nationals - Israel,"June 28-29, 2000",,unknown,Tabletop,"Tel Aviv, Israel",https://web.archive.org/web/20010212020853/http://www.wizards.com/International/europe/nationals00.results.isr.asp,,1,Event
grand-prix-pittsburgh-2000,Grand Prix Pittsburgh 2000,Grand Prix,"June 24-25, 2000",,Team Sealed;Team Rochester,Tabletop,"Pittsburgh, Pennsylvania, United States",http://web.archive.org/web/20010414074254/http://www.wizards.com/sideboard/event.asp?event=GPPITT00,,3,Event
nationals-hungary-2000,Nationals Hungary 2000,Nationals - Hungary,"June 24-25, 2000",,Standard;? Draft,Tabletop,"Budapest, Hungary",https://web.archive.org/web/20010212020306/http://www.wizards.com/International/europe/nationals00.results.hu.asp,,1,Event
nationals-netherlands-2000,Nationals Netherlands 2000,Nationals - Netherlands,"June 24-25, 2000",,unknown,Tabletop,"Nijmegen, Netherlands",https://web.archive.org/web/20010212021135/http://www.wizards.com/International/europe/nationals00.results.nl.asp,,1,Event
nationals-slovenia-2000,Nationals Slovenia 2000,Nationals - Slovenia,"June 24-25, 2000",,unknown,Tabletop,"Ljubljana, Slovenia",https://web.archive.org/web/20010212020715/http://www.wizards.com/International/europe/nationals00.results.slov.asp,,1,Event
latin-america-championship-2000,Latin America Championship 2000,Latin America Championship,"June 23-25, 2000",,Standard;Booster Draft,Tabletop,"Santiago de Chile, Chile",https://magic.wizards.com/en/events/coverage/lac00,,1,Event
nationals-yugoslavia-2000,Nationals Yugoslavia 2000,Nationals - Serbia,"June 23-25, 2000",,unknown,Tabletop,"Novi Sad, Serbia",https://web.archive.org/web/20010309093332/http://www.wizards.com/international/europe/nationals00.results.yug.asp,,1,Event
nationals-poland-2000,Nationals Poland 2000,Nationals - Poland,"June 18-19, 2000",,unknown,Tabletop,"Warsaw, Poland",https://web.archive.org/web/20010215152729/http://www.wizards.com/international/europe/nationals00.results.pol.asp,,1,Event
grand-prix-copenhagen-2000,Grand Prix Copenhagen 2000,Grand Prix,"June 17-18, 2000",,Sealed Deck;Rochester Draft,Tabletop,"Copenhagen, Denmark",https://magic.wizards.com/en/events/coverage/grand-prix-copenhagen-2000,,1,Event
nationals-switzerland-2000,Nationals Switzerland 2000,Nationals - Switzerland,"June 17-18, 2000",,Standard;? Draft,Tabletop,"Zurich, Switzerland",,,1,Event
nationals-turkey-2000,Nationals Turkey 2000,Nationals - Turkey,"June 14-15, 2000",,Standard;Booster Draft,Tabletop,"Istanbul, Turkey",,,1,Event
nationals-australia-2000,Nationals Australia 2000,Nationals - Australia,"June 10-11, 2000",,Standard;? Draft,Tabletop,"Canberra, Australia",https://magic.wizards.com/en/events/coverage/ausnat00,,1,Event
nationals-hong-kong-2000,Nationals Hong Kong 2000,Nationals - Hong Kong,"June 10-11, 2000",,Standard;Booster Draft,Tabletop,"Hong Kong, Hong Kong",,,1,Event
nationals-portugal-2000,Nationals Portugal 2000,Nationals - Portugal,"June 10-11, 2000",,Standard;? Draft,Tabletop,"Lisbon, Portugal",https://web.archive.org/web/20010215153147/http://www.wizards.com/international/europe/nationals00.results.por.asp,,1,Event
junior-super-series-2000,Junior Super Series 2000,Junior Super Series,"June 9-11, 2000",,Standard,Tabletop,"Lake Buena Vista, Florida, United States",https://web.archive.org/web/20010405144207/http://www.wizards.com/sideboard/event.asp?event=SS00,,1,Event
nationals-czech-republic-2000,Nationals Czech Republic 2000,Nationals - Czech Republic,"June 9-11, 2000",,unknown,Tabletop,"Prague, Czech Republic",https://web.archive.org/web/20010212020656/http://www.wizards.com/International/europe/nationals00.results.czech.asp,,1,Event
nationals-italy-2000,Nationals Italy 2000,Nationals - Italy,"June 9-11, 2000",,Standard;? Draft,Tabletop,"Verona, Italy",https://web.archive.org/web/20010212021418/http://www.wizards.com/International/europe/nationals00.results.it.asp,,1,Event
nationals-romania-2000,Nationals Romania 2000,Nationals - Romania,"June 9-11, 2000",,unknown,Tabletop,Romania,https://web.archive.org/web/20010212020942/http://www.wizards.com/International/europe/nationals00.results.rum.asp,,1,Event
nationals-united-states-2000,Nationals United States 2000,Nationals - United States,"June 8-11, 2000",,Standard;Booster Draft,Tabletop,"Orlando, Florida, United States",https://magic.wizards.com/en/events/coverage/usnat00,,1,Event
nationals-norway-2000,Nationals Norway 2000,Nationals - Norway,"June 3-4, 2000",,Standard;? Draft,Tabletop,"Oslo, Norway",https://web.archive.org/web/20010212021131/http://www.wizards.com/International/europe/nationals00.results.nor.asp,,1,Event
nationals-germany-2000,Nationals Germany 2000,Nationals - Germany,"June 2-4, 2000",,Standard;Booster Draft,Tabletop,"Dietzenbach, Germany",,,1,Event
nationals-sweden-2000,Nationals Sweden 2000,Nationals - Sweden,"June 1-4, 2000",,unknown,Tabletop,"Linkoping, Sweden",https://web.archive.org/web/20010212020856/http://www.wizards.com/International/europe/nationals00.results.swe.asp,,1,Event
nationals-united-arab-emirates-2000,Nationals United Arab Emirates 2000,Nationals - United Arab Emirates,"June 1-2, 2000",,unknown,Tabletop,"Dubai, United Arab Emirates",https://web.archive.org/web/20010212020608/http://www.wizards.com/International/europe/nationals00.results.uae.asp,,1,Event
nationals-japan-2000,Nationals Japan 2000,Nationals - Japan,"May 27-28, 2000",,Standard;Booster Draft,Tabletop,"Tokyo, Japan",,,1,Event
nationals-england-2000,Nationals England 2000,Nationals - United Kingdom,"May 26-28, 2000",,Booster Draft;Standard,Tabletop,"Guildford, United Kingdom",https://web.archive.org/web/20010212021305/http://www.wizards.com/International/europe/nationals00.results.engl.asp,,1,Event
nationals-estonia-2000,Nationals Estonia 2000,Nationals - Estonia,"May 26-27, 2000",,unknown,Tabletop,"Tartu, Estonia",https://web.archive.org/web/20020406151812/http://www.wizards.com/international/europe/nationals00.results.est.asp,,1,Event
nationals-finland-2000,Nationals Finland 2000,Nationals - Finland,"May 26-28, 2000",,unknown,Tabletop,"Espoo, Finland",https://web.archive.org/web/20010212020517/http://www.wizards.com/International/europe/nationals00.results.fin.asp,,1,Event
nationals-austria-2000,Nationals Austria 2000,Nationals - Austria,"May 20-21, 2000",,Standard;Booster Draft,Tabletop,"Vienna, Austria",https://web.archive.org/web/20021018203040/http://www.wizards.com/international/europe/nationals00.results.aus.asp,,1,Event
nationals-greece-2000,Nationals Greece 2000,Nationals - Greece,"May 20-21, 2000",,unknown,Tabletop,"Athens, Greece",https://web.archive.org/web/20010212021912/http://www.wizards.com/International/europe/nationals00.results.gr.asp,,1,Event
nationals-russia-2000,Nationals Russia 2000,Nationals - Russia,"May 20-21, 2000",,unknown,Tabletop,"Moscow, Russia",https://web.archive.org/web/20010212021241/http://www.wizards.com/International/europe/nationals00.results.rus.asp,,1,Event
nationals-scotland-2000,Nationals Scotland 2000,Nationals - United Kingdom,"May 20-21, 2000",,unknown,Tabletop,"Edinburgh, United Kingdom",https://web.archive.org/web/20010215154321/http://www.wizards.com/international/europe/nationals00.results.scott.asp,,1,Event
nationals-denmark-2000,Nationals Denmark 2000,Nationals - Denmark,"May 19-21, 2000",,Standard;Booster Draft,Tabletop,"Copenhagen, Denmark",https://www.danskmagic.com/artiklar/index.php?ID=661&user=27433,,1,Event
grand-prix-st--louis-2000,Grand Prix St. Louis 2000,Grand Prix,"May 13-14, 2000",,Team Sealed;Team Rochester,Tabletop,"St. Louis, Missouri, United States",http://web.archive.org/web/20000620141111/http://www.wizards.com/Sideboard/event.asp?event=GPSTLOUIS00,,3,Event
nationals-ireland-2000,Nationals Ireland and Northern Ireland 2000,Nationals - Ireland,"May 13-14, 2000",,Standard;Booster Draft,Tabletop,"Dublin, Ireland",https://web.archive.org/web/20010212021204/http://www.wizards.com/International/europe/nationals00.results.irel.asp,,1,Event
nationals-malaysia-2000,Nationals Malaysia 2000,Nationals - Malaysia,"May 6-7, 2000",,Standard;Booster Draft,Tabletop,"Kuala Lumpur, Malaysia",,,1,Event
nationals-wales-2000,Nationals Wales 2000,Nationals - United Kingdom,"May 6-7, 2000",,unknown,Tabletop,"Swansea, United Kingdom",https://web.archive.org/web/20010212021627/http://www.wizards.com/International/europe/nationals00.results.wales.asp,,1,Event
